,path,label,features,pca_features
199,s3://p8-data-2023/Test/Apple Braeburn/83_100.jpg,Apple Braeburn,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.55390429, 0.08689985, 0.        , ..., 0.00485661, 0.04379353,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 12.23164258,  -0.13845328,  -4.88060552, -10.19546349,
         0.24681567,   0.52430205,  -5.25258242,   0.87083037,
        -5.26562109,   1.34486086,  -2.02548308,  -1.45938821,
         2.69011314,   2.05957207,  -1.3110647 ,   2.28070585,
        -3.212729  ,  -0.51031081,   2.37605977,   2.63919432,
         0.32279514,   1.42853944,   3.14238745,  -0.32593861,
         2.49486387,   4.1755079 ,   0.82332936,  -3.71453565,
         0.70615426,  -1.60049136,   1.468313  ,  -0.06769978,
         1.69619859,  -2.92939188,   1.33100662,  -2.2419972 ,
         0.071519  ,  -0.41299173,   0.88490492,  -1.96270901,
        -0.1047388 ,  -0.32207965,   0.20856227,   1.92990669,
        -0.43805533,   1.69373413,  -1.49903384,  -0.82152209,
        -1.38176694,   0.24653744])}"
200,s3://p8-data-2023/Test/Nut Forest/r2_106_100.jpg,Nut Forest,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.01839992, 0.        , 0.        , ..., 0.        , 0.01416076,
       0.06382902])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 2.14509593,  5.75596778, -8.49005913, -5.62749118,  7.34914697,
        6.16287961,  0.86220562,  5.24663189, -9.38468256, -0.71073794,
       -1.87681255,  2.76435378,  1.80216542,  3.28268161, -2.72090208,
        1.0731125 , -2.70693144,  5.00535236, -0.19415692, -0.32171221,
       -1.03898573, -0.07362587,  3.47676781, -2.93328969,  1.71314273,
        2.59473676, -1.30399192,  0.89610679, -0.78398132, -1.94039915,
        1.98653093,  3.11926472, -1.74360456, -1.7129885 , -0.09568088,
       -1.80655226, -1.44257616, -2.48377043, -0.44357579, -0.82181592,
        0.37554589,  2.08574189, -2.76448463,  0.90800035, -0.11200985,
        1.33716937,  1.22144848, -1.05104148, -0.6994982 ,  0.25972889])}"
201,s3://p8-data-2023/Test/Potato Red/r_84_100.jpg,Potato Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.03277164, 0.00898765, 0.06735257, ..., 0.        , 0.        ,
       0.11698607])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.19069641e+00,  3.86938992e+00, -1.17981279e+01, -1.00923683e+01,
        6.91262778e+00,  6.51592636e+00, -4.29142671e-01,  4.41695206e+00,
       -2.93838362e+00,  1.22533291e+00, -9.58333136e-01,  2.39480923e+00,
        4.24951013e+00,  3.61617872e-01, -1.11784382e-01, -9.13071386e-01,
       -3.74173400e+00,  4.57362206e-01,  8.70093747e-01,  2.94009394e+00,
       -2.80337716e+00,  2.25222634e+00,  2.26112870e+00, -2.41057353e+00,
       -9.45550916e-03,  9.02165904e-01,  1.52602487e+00, -7.97276805e-01,
       -1.29998235e+00, -5.79547915e-01,  1.29507122e+00,  1.22333971e+00,
        2.65539618e+00, -2.87961728e+00, -8.35082953e-01, -2.22229968e+00,
        3.19949223e-01,  7.20647629e-01,  1.39252308e+00, -3.18519812e+00,
        1.64091619e+00,  1.00614188e+00, -2.14188609e+00, -5.76601500e-01,
       -6.54124723e-01,  4.02605020e-01, -2.12347830e+00, -1.23203659e+00,
        2.10724884e+00,  5.22472372e-01])}"
202,s3://p8-data-2023/Test/Apple Red 2/91_100.jpg,Apple Red 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.25331509, 0.09181862, 0.        , ..., 0.01170003, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 9.9452516 , -2.64127576, -8.42546125, -9.83906333,  1.48616935,
        2.76608875, -8.45221197,  4.27420521, -7.38618202,  1.93393232,
       -2.33527195,  1.44561418,  0.94274876,  1.39173616, -2.93362404,
        2.80681624, -5.40386727,  0.79949594,  2.90307782,  2.98915308,
        1.56185904,  1.2291334 ,  4.97769983, -2.31040394,  1.58075415,
        3.22977351, -0.1896922 , -2.35451373, -0.32808062, -2.09148225,
        1.83776375,  1.0207847 ,  1.56375549, -3.55999128,  1.40260314,
       -0.94522583,  0.36093666, -1.12014573,  0.33925364, -2.78140607,
        2.30993967,  0.41578945,  0.94535118,  1.52027005,  0.74668457,
        0.33568813, -1.84900339, -1.23474321,  0.4858113 , -1.24311483])}"
203,s3://p8-data-2023/Test/Pear/r_45_100.jpg,Pear,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.2102755 , 0.00032771, 0.        , ..., 0.00430477, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-0.76463925, -4.90457431, -9.13309354, -3.82355371,  5.649558  ,
        1.96338371, -6.13860156,  2.09259995, -6.68159835,  2.94952745,
       -2.78950682,  6.27148313,  3.61062627,  4.0532172 , -5.26360137,
        1.98032134, -6.67210118,  2.30991477, -0.49650607,  1.86041256,
       -3.07451728,  2.04624398,  4.05435896, -0.34535201, -0.33786468,
        6.29602875, -0.14894703, -0.22349926,  0.62038933, -1.17633196,
        0.48964056,  1.10206657,  0.7418556 , -3.54641795,  0.18737839,
       -1.33851948, -0.04386609, -0.60745717,  0.63966534, -0.63293592,
       -0.47443931,  0.79793257,  1.72672199, -0.7861396 ,  0.45806697,
       -0.50798401, -0.51986344, -1.00532299, -0.68965943,  1.0236136 ])}"
204,s3://p8-data-2023/Test/Pepper Red/r_20_100.jpg,Pepper Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.138901  , 1.58975792, 0.        , ..., 0.        , 0.02592794,
       0.30316919])}","{'type': 1, 'size': None, 'indices': None, 'values': array([10.67574442,  7.79694949,  5.68309065, -4.07443002,  5.85302874,
        5.86116708, -5.15013426,  9.14220046, -3.74925271,  0.92925332,
       -1.8477768 ,  4.96347518,  1.83316822,  2.94774114,  1.11893271,
       -1.49468037, -3.32445652, -0.16643466,  0.51281741,  2.67043869,
       -0.78393882, -1.46684277,  3.60798851, -0.74939828, -1.41588238,
        5.31220122, -1.10177184,  0.1850808 ,  1.85427415, -2.32278999,
        0.5785447 ,  1.56833036,  3.16230495, -3.38043624,  3.46725994,
       -0.5830216 ,  1.8064984 ,  1.04337828, -0.34072524, -1.26271836,
        3.21071327,  0.18965704, -2.19783868,  1.50189333, -0.96291215,
        1.38471783, -0.56932205, -0.16360139,  0.57026866,  1.13543136])}"
205,s3://p8-data-2023/Test/Blueberry/r_220_100.jpg,Blueberry,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.56800056, 0.        , ..., 0.06344921, 0.062616  ,
       0.54688662])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  3.41024389,  12.57910665, -12.17332889,  -0.02439871,
         3.7322065 ,   3.67361585,   1.34505837,   3.10372813,
        -9.00513906,  -6.18642344,  -2.05222009,   0.23755369,
         4.15600544,   3.66801879,  -0.15434457,  -1.62084879,
        -3.08324318,   0.134484  ,   3.38122384,   5.92377235,
        -0.75628845,   0.49031088,   5.25741004,  -2.10052084,
        -3.19144637,   3.80951722,  -0.25015834,  -1.58700152,
        -2.88258427,  -4.23212707,  -0.28401456,   1.86732792,
         0.57621238,  -1.4581517 ,  -1.43343115,  -0.18334847,
        -1.31553602,  -1.75428937,   1.93558851,  -0.25184943,
         3.05615917,   0.14129926,  -2.8061746 ,   2.84512688,
         0.10476309,   0.9993634 ,  -1.52703526,  -1.56699574,
        -2.11562654,  -1.71417891])}"
206,s3://p8-data-2023/Test/Physalis with Husk/194_100.jpg,Physalis with Husk,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.32616892, 0.        , 0.        , ..., 0.        , 0.01112914,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-6.24250179,  2.93115279, -0.04612753, -2.93954354,  8.24010259,
        5.59763957, -1.07788931,  7.64699133, -8.25134171,  1.99419132,
       -1.96517952, -3.09735175,  1.77341671,  2.19436656, -3.33039509,
        4.1621042 , -3.47457733,  5.22491291,  3.49164824,  7.40496683,
       -2.36077565,  1.89299869,  4.14341331,  2.26545608,  0.16615306,
        3.15600444, -0.48055076,  0.59799253,  1.88695706,  0.55013107,
        1.95107542,  2.07100815,  2.80342473,  0.66552973, -0.53052764,
       -0.1001707 , -2.27421098,  1.92480366,  0.17580519, -3.02581847,
       -1.1645233 ,  1.52599478, -1.41887299,  1.00733706,  2.35970952,
        1.74283191, -2.12650987, -1.85943901, -0.30701599,  2.11584546])}"
207,s3://p8-data-2023/Test/Apple Braeburn/89_100.jpg,Apple Braeburn,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.46679142, 0.20971236, 0.        , ..., 0.07265767, 0.00118019,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([13.78700679,  1.34232996, -5.21303953, -9.00950721,  1.06721132,
        0.98514167, -4.88901967,  1.73512462, -5.91291207,  2.74200077,
       -2.25518823, -1.52695719,  2.89005224,  2.03998338, -1.04292854,
        2.12276043, -2.7442557 , -0.09230382,  2.65202852,  3.12644745,
        0.27135488,  1.44379044,  3.56978659, -0.36117736,  2.17129397,
        4.24847728,  1.35738127, -3.41367503,  1.38079326, -1.49543216,
        1.30707334, -0.39515738,  2.20535371, -3.26030413,  0.54400379,
       -2.05126504, -0.45070078, -0.77648794,  1.45771612, -2.23205703,
       -0.19279933, -0.31348879,  0.24649553,  1.59388903, -0.71691838,
        1.42538867, -1.12739992, -0.8567654 , -1.36947888, -0.14386426])}"
208,s3://p8-data-2023/Test/Apple Red 2/327_100.jpg,Apple Red 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.92599344, 0.20811795, 0.        , ..., 0.05648911, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 5.73627457, -2.2743904 , -8.48055032, -7.57339202,  4.23678451,
        3.34472514, -5.98906636,  5.5854598 , -7.08814723,  2.42870255,
       -1.49730346,  1.51485543, -0.50676642,  0.85173168, -4.41506283,
        2.99224895, -4.71871093,  2.61645127,  2.60968913,  2.59537708,
        0.51164923,  1.82348824,  4.77065982, -2.42360797,  0.96793887,
        4.41881721,  0.80502703, -2.33500763, -0.56779965, -2.91675043,
       -0.18362456,  0.18824823,  0.40445323, -4.32543045, -0.06936639,
       -1.05940359,  0.37015535, -1.81590232,  0.80555478, -0.7897198 ,
        0.87986338,  0.92442542,  0.53896534,  0.23378907,  0.61845194,
       -0.4607219 , -1.90883577, -0.67944564, -0.5988758 , -1.49195428])}"
209,s3://p8-data-2023/Test/Tomato 1/318_100.jpg,Tomato 1,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.06350822, 0.        , ..., 0.        , 0.00683892,
       1.58430922])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 1.20580275e+01,  3.78609829e+00,  5.13185523e-01, -3.48163634e+00,
        4.78577768e+00,  5.65473001e+00, -1.97890545e+00,  5.66595849e+00,
       -7.13379823e+00,  4.07320142e-01, -3.23734529e+00,  2.42453362e+00,
        2.38864050e+00,  5.29177507e-01, -1.30768995e+00, -4.97296459e-01,
       -4.19292914e+00,  2.26921574e+00, -4.46808215e-01,  2.59670627e+00,
       -1.79618792e+00, -1.77454502e-02,  2.01563299e+00, -1.21823115e+00,
        1.48824510e+00,  4.58047661e+00, -6.96783690e-01, -5.14713440e-01,
       -4.60411049e-01, -2.88197428e+00, -4.42725507e-01, -7.71225511e-01,
        1.89306777e+00, -1.27330290e+00, -3.91738389e-03, -2.49037617e+00,
        2.14718819e+00, -1.60009388e+00,  3.45968841e-01, -6.77776398e-01,
        3.87531612e-01,  2.36187152e+00, -7.03444595e-01, -3.20397325e-01,
        2.25209645e+00, -3.05315944e-01, -1.83656598e+00, -1.94517541e+00,
        6.88138614e-01, -8.48735694e-01])}"
210,s3://p8-data-2023/Test/Nut Forest/r_64_100.jpg,Nut Forest,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.07123747, 0.        , ..., 0.        , 0.        ,
       0.63039511])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 3.89281402,  5.8014525 , -9.76034366, -7.60976071,  6.17869643,
        6.39616416, -0.72765059,  5.2077714 , -7.31274442, -0.62383574,
       -4.08644262,  1.42927364,  3.3899852 ,  3.35526321, -0.91793314,
       -0.91679735, -3.3353931 ,  3.52465435,  1.77966791, -1.33382364,
       -3.57201294,  0.22440224,  3.2954688 , -1.60175346,  1.30698966,
        2.36996878, -0.42439177,  0.68915737, -0.90018237, -1.80454872,
        2.00666295,  4.34808844, -2.59185552, -1.8731417 , -0.86997673,
       -1.13238971, -1.08178755, -1.20046541, -1.00718062, -1.0699016 ,
        1.40786345,  0.67433068, -3.22827351,  1.44858614,  0.27725345,
        1.15311378,  0.03380634, -0.94674668,  0.47982823,  1.01046552])}"
211,s3://p8-data-2023/Test/Tomato 1/52_100.jpg,Tomato 1,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.12500007, 0.        , ..., 0.        , 0.02138655,
       1.43757319])}","{'type': 1, 'size': None, 'indices': None, 'values': array([11.77981591,  4.55615261,  0.75284673, -3.42915665,  2.44253199,
        5.56361909, -3.77498845,  6.58054274, -7.79499297,  0.67632726,
       -3.28608765,  2.46230491,  2.27566363,  2.09792997, -0.25741008,
        0.24764943, -3.51907671,  1.191884  ,  0.33734926,  2.88195881,
       -1.63088694, -2.1560107 ,  1.67248077, -0.80699769,  1.32953482,
        4.55020033, -1.76930071,  0.11888672, -1.93776358, -4.9474859 ,
        0.49397925, -0.28874548,  1.6001881 , -1.7909155 ,  1.76669334,
       -1.66211641,  0.87841933, -1.34919633, -0.68641215, -0.71418867,
        2.12207814,  2.7529132 , -1.38474444,  1.41701904,  1.43041541,
       -0.55384001, -2.81159886, -2.00058492,  0.05705584, -0.67800702])}"
212,s3://p8-data-2023/Test/Huckleberry/268_100.jpg,Huckleberry,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.6330542 , 0.42735937, 0.6894058 , ..., 0.52047628, 0.74484593,
       1.42871857])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 4.0130687 ,  9.71548443, -6.36368676, -1.19505549,  2.95813404,
       -3.28895217, -2.66780559,  6.03526843, -7.38320477, -1.32701799,
       -3.85387858, -1.0069109 ,  5.48167646,  1.60671376,  1.75469528,
       -3.68035039, -4.70547008,  4.89114873,  2.94584476,  1.590847  ,
       -0.44595907,  3.47407501,  4.71417268, -1.8539266 ,  1.39920946,
        3.48521345,  0.83548357, -0.97948715, -0.77452068, -4.72801857,
        1.44358999,  3.31925612,  0.25945973, -2.17897289,  1.02632467,
        0.09854067,  0.52892204, -2.6551142 ,  1.65115456, -1.24967692,
       -1.93686664, -0.22488098,  0.4598866 , -0.47041177, -2.6790605 ,
        0.26364145,  0.55827612, -0.77181982,  0.88181545,  1.35043672])}"
213,s3://p8-data-2023/Test/Apple Braeburn/67_100.jpg,Apple Braeburn,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.51392829, 0.18376556, 0.        , ..., 0.        , 0.00713316,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 13.00668037,   0.32047773,  -4.89433545, -10.8016068 ,
         0.05552375,   1.42206493,  -5.36099154,   1.4564243 ,
        -5.39707572,   1.9005153 ,  -1.58440563,  -1.41948633,
         2.35100133,   2.16387587,  -1.55169349,   1.42627998,
        -3.83060723,  -0.42578041,   2.64711895,   2.58081712,
         0.16234796,   2.05793773,   3.38233447,  -0.26952954,
         2.95985126,   3.80968525,   0.68135539,  -3.85706959,
         0.80526209,  -0.95434045,   1.51526867,  -0.18639431,
         1.21436273,  -2.78836406,   1.62815439,  -2.46291934,
        -0.1905875 ,  -0.50005212,   0.69533772,  -2.58775802,
        -0.07016176,  -0.53882193,  -0.26150557,   1.67037245,
        -0.41651015,   1.33509443,  -1.98278326,  -0.91240478,
        -1.27859789,   0.37267224])}"
214,s3://p8-data-2023/Test/Tangelo/61_100.jpg,Tangelo,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.14249933, 0.17495054, 0.00164918, ..., 0.02362295, 0.19057116,
       0.00411826])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 8.05336122, -4.89477841, -1.5134202 , -6.97807872,  1.29509353,
        6.9229203 , -5.1087608 ,  6.20629532, -9.03594674, -6.28435621,
       -4.53704916, -0.42475766,  3.17263818,  0.71072193, -0.65662338,
        0.39128658, -1.89323933,  2.43566928,  0.45757311,  2.68707723,
       -1.04548262, -0.22419886,  4.62216443, -2.10693745,  1.79531345,
        3.34765825,  0.13967172,  0.83150648, -0.37319262, -2.85978377,
        1.25547197,  0.67915829,  1.5850384 , -3.02490124, -0.30534196,
       -0.96444713, -0.58855985, -0.49507786, -0.31470404, -1.11619486,
        1.0873085 ,  1.02341825, -1.06855707, -0.43089006, -0.76489277,
        0.69686346, -1.12349749, -0.49202603, -0.32166825,  1.14898377])}"
215,s3://p8-data-2023/Test/Pear/r_324_100.jpg,Pear,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.20226276, 0.        , 0.        , ..., 0.        , 0.29518029,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -3.02495437,  -2.23672113, -11.2321903 ,  -3.91277788,
         4.13565252,   5.48147552,  -8.87684069,   2.19401422,
        -3.3210461 ,   4.0911271 ,  -3.87168659,   4.50690595,
         5.47416943,   1.45971695,  -0.98188138,  -1.0491094 ,
        -3.94740457,   3.60087725,   0.536963  ,   1.84333663,
        -0.89542083,   1.43292086,   4.30342187,  -1.4291543 ,
         0.75844605,   2.8375696 ,   1.10982232,   0.41503317,
         0.18273989,  -2.84872175,   0.53841554,  -1.71818658,
         2.66897901,  -4.13750359,   1.24633478,  -1.43705835,
         0.94531706,  -1.73491216,   1.68410277,  -2.51142083,
         0.40863496,   0.54432633,   0.02865816,   1.086076  ,
        -1.47617828,   0.99602545,  -1.62904006,  -0.06780882,
        -1.09812367,  -0.40363378])}"
216,s3://p8-data-2023/Test/Pomelo Sweetie/189_100.jpg,Pomelo Sweetie,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.29639959, 0.        , 0.        , ..., 0.        , 0.20054352,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 2.81428448, -4.55393753, -7.34097412, -0.56506346,  2.57571526,
        2.67303891, -6.27651295,  4.80800728, -5.35748913, -0.39308724,
       -3.06843986,  0.64931671,  3.06042141,  1.0542588 , -0.67027571,
        0.45533705, -2.86588398,  3.22608086,  0.29791664,  2.28059728,
       -1.83424285,  0.11023634,  5.67703373, -4.08150325,  0.66038228,
        2.66887425,  1.84086896, -0.92116871,  2.03299818,  0.77986122,
       -0.42356429,  1.60913157,  3.14751882, -1.03125138, -0.2578553 ,
       -2.79778828, -0.43840217, -2.05343029, -0.87343961, -2.23938014,
        1.85152143,  1.75655508, -1.80266746,  0.85778713, -1.0334901 ,
       -0.5312418 , -0.43678568, -1.47283093, -0.17084676, -0.38545318])}"
